,file,index,start,end,label2a,label2b,label6,label7,split
10162,BZOB3r5AoKE,0,0.0124716553288,9.94988662132,1,1,0,3,0
10163,BZOB3r5AoKE,1,10.4287981859,15.8265306122,1,0,0,0,0
10164,BZOB3r5AoKE,2,26.4723356009,37.6369614512,1,1,0,1,0
10165,BZOB3r5AoKE,3,58.5195011338,64.1566893424,1,0,0,0,0
10166,BaX10vbFhuU,0,8.293,13.842,1,0,0,0,0
10167,BaX10vbFhuU,1,96.153,102.541,1,0,1,0,0
10168,BaX10vbFhuU,2,75.6,94.469,0,-1,1,-1,0
10169,Baz0VVQ-E9E,0,-0.447619047619,3.04671201814,1,1,2,1,1
10170,Baz0VVQ-E9E,1,2.48571428571,8.47437641723,1,0,2,0,1
10171,Baz0VVQ-E9E,2,49.987755102,53.412244898,0,-1,1,-1,1
10172,Baz0VVQ-E9E,3,9.7691609977,14.380952381,0,-1,2,-1,1
10173,Baz0VVQ-E9E,4,14.6081632653,16.9850340136,0,-1,0,-1,1
10174,Baz0VVQ-E9E,5,15.9850340136,20.9659863946,0,-1,1,-1,1
10175,Baz0VVQ-E9E,6,20.0657596372,27.6408163265,1,1,0,1,1
10176,Baz0VVQ-E9E,7,27.9777777778,40.9206349206,1,1,2,2,1
10177,Baz0VVQ-E9E,8,40.2997732426,50.9278911565,0,-1,0,-1,1
10178,BdqoZ5qpz0E,0,0.0,6.808,1,1,1,1,0
10179,BdqoZ5qpz0E,1,73.025,78.635,0,-1,1,-1,0
10180,BdqoZ5qpz0E,2,78.343,86.507,1,0,1,0,0
10181,BdqoZ5qpz0E,3,89.328,99.248,0,-1,1,-1,0
10182,BdqoZ5qpz0E,4,103.965,109.235,1,1,0,1,0
10183,BdqoZ5qpz0E,5,109.083,114.513,1,0,1,0,0
10184,BdqoZ5qpz0E,6,7.903,19.19,1,1,1,2,0
10185,BdqoZ5qpz0E,7,132.321,139.926,1,1,0,1,0
10186,BdqoZ5qpz0E,8,139.953,150.422,1,1,0,2,0
10187,BdqoZ5qpz0E,9,18.769,24.488,1,1,0,2,0
10188,BdqoZ5qpz0E,10,24.326,32.639,1,1,0,1,0
10189,BdqoZ5qpz0E,11,32.507,38.666,1,1,0,2,0
10190,BdqoZ5qpz0E,12,38.564,47.805,0,-1,1,-1,0
10191,BdqoZ5qpz0E,13,47.873,57.693,1,1,3,1,0
10192,BdqoZ5qpz0E,14,57.421,68.119,1,1,1,1,0
10193,BdqoZ5qpz0E,15,67.907,73.756,0,-1,1,-1,0
10194,Bf5owLv3X98,0,16.264,25.127,1,1,0,1,0
10195,Bf5owLv3X98,1,24.376,33.378,1,1,1,1,0
10196,Bf5owLv3X98,2,32.667,42.387,1,1,3,1,0
10197,Bf5owLv3X98,3,49.619,54.111,1,1,3,1,0
10198,Bf5owLv3X98,4,54.059,61.713,1,1,0,1,0
10199,Bg-PA5KTjNs,0,0.0,7.586,0,-1,1,-2,0
10200,Bg-PA5KTjNs,1,7.065,15.878,0,-1,1,-1,0
10201,Bg-PA5KTjNs,2,66.74,77.168,1,1,0,2,0
10202,Bg-PA5KTjNs,3,15.376,25.256,0,-1,1,-1,0
10203,Bg-PA5KTjNs,4,24.516,30.005,0,-1,1,-1,0
10204,Bg-PA5KTjNs,5,29.454,34.745,1,1,0,1,0
10205,Bg-PA5KTjNs,6,34.134,46.259,1,1,0,1,0
10206,Bg-PA5KTjNs,7,45.658,51.257,1,1,0,2,0
10207,Bg-PA5KTjNs,8,50.427,56.296,1,1,0,3,0
10208,Bg-PA5KTjNs,9,55.685,66.143,1,1,3,2,0
10209,BgXqrxum5G4,0,0.0,8.325,0,-1,4,-2,3
10210,BgXqrxum5G4,1,7.375,10.58,1,1,1,1,3
10211,BgXqrxum5G4,2,9.819,14.8,0,-1,0,-2,3
10212,BgXqrxum5G4,3,14.069,20.337,1,1,0,1,3
10213,BgXqrxum5G4,4,19.337,23.7,0,-1,1,-1,3
10214,BgXqrxum5G4,5,22.7,27.302,1,1,0,1,3
10215,BgXqrxum5G4,6,26.82,33.088,1,0,0,0,3
10216,BgXqrxum5G4,7,46.665,49.611,0,-1,4,-1,3
10217,BmDybDBTe7o,0,4.82,10.789,0,-1,1,-1,0
10218,BmDybDBTe7o,1,11.954,18.282,0,-1,1,-1,0
10219,BmDybDBTe7o,2,17.771,22.403,1,0,0,0,0
10220,BmDybDBTe7o,3,21.592,42.098,0,-1,1,-1,0
10221,BmDybDBTe7o,4,41.637,49.541,1,1,1,1,0
10222,BmDybDBTe7o,5,49.15,56.795,0,-1,1,-1,0
10223,BnWvk0YRgE4,0,0.0,14.541,0,-1,1,-1,0
10224,Bo5IDtP8_Fk,0,6.586,16.117,0,-1,1,-2,0
10225,Bo5IDtP8_Fk,1,92.551,108.966,1,1,1,1,0
10226,Bo5IDtP8_Fk,2,108.245,115.491,1,1,0,2,0
10227,Bo5IDtP8_Fk,3,115.06,120.969,1,1,1,2,0
10228,Bo5IDtP8_Fk,4,120.118,126.576,1,1,1,1,0
10229,Bo5IDtP8_Fk,5,32.946,45.4,0,-1,1,-1,0
10230,Bo5IDtP8_Fk,6,44.949,62.901,1,1,0,3,0
10231,Bpy61RdLAvo,0,25.823,34.934,0,-1,1,-1,2
10232,BseI8-TYWm8,0,0.0,13.413,1,1,0,1,0
10233,BseI8-TYWm8,1,13.201,21.056,1,0,0,0,0
10234,BseI8-TYWm8,2,20.575,25.755,1,0,0,0,0
10235,BseI8-TYWm8,3,27.269,33.108,1,1,0,2,0
10236,BuPhjBayua8,0,0.0,16.456,1,0,1,0,0
10237,BuPhjBayua8,1,16.155,26.783,1,0,1,0,0
10238,BuPhjBayua8,2,42.265,50.1,1,1,1,1,0
10239,BuPhjBayua8,3,49.299,61.594,0,-1,1,-1,0
10240,BvvttuYysvg,0,22.49,35.184,1,1,0,1,0
10241,C-UUQju3bXo,0,93.609,97.692,1,1,0,2,0
10242,C-UUQju3bXo,1,54.278,59.668,1,1,0,2,0
10243,C03473pYcRM,0,3.005,9.642,1,1,0,1,0
10244,C03473pYcRM,1,114.312,124.84,1,0,0,0,0
10245,C03473pYcRM,2,145.531,153.146,1,1,4,1,0
10246,C03473pYcRM,3,10.019,16.805,1,1,0,2,0
10247,C03473pYcRM,4,174.106,179.306,1,1,0,2,0
10248,C03473pYcRM,5,16.414,23.69,0,-1,0,-1,0
10249,C03473pYcRM,6,39.192,63.31,1,1,0,1,0
10250,C03473pYcRM,7,64.046,80.9,1,0,0,0,0
10251,C03473pYcRM,8,81.706,96.664,1,1,5,1,0
10252,C03473pYcRM,9,106.819,110.393,1,1,0,2,0
10253,C2xNDBU2Z0s,0,0.0,7.277,1,0,0,0,0
10254,C2xNDBU2Z0s,1,6.666,13.214,1,1,0,2,0
10255,C2xNDBU2Z0s,2,12.353,17.803,1,1,0,2,0
10256,C3lDRFu1ZcI,0,0.0,9.931,1,1,0,1,0
10257,C3lDRFu1ZcI,1,9.899,17.554,1,1,2,1,0
10258,C3lDRFu1ZcI,2,17.801,27.601,0,-1,0,-1,0
10259,C3lDRFu1ZcI,3,27.449,34.266,1,1,0,1,0
10260,C3lDRFu1ZcI,4,33.665,39.943,0,-1,2,-1,0
10261,C3lDRFu1ZcI,5,39.661,45.45,1,1,0,1,0
10262,C3lDRFu1ZcI,6,45.059,54.6,1,1,0,1,0
10263,C5-cY1nPQ20,0,0.0,5.681,1,0,0,0,2
10264,C5-cY1nPQ20,1,5.748,11.996,1,1,0,1,2
10265,C5-cY1nPQ20,2,39.382,44.213,1,1,0,2,2
10266,C5-cY1nPQ20,3,44.949,49.042,1,1,0,1,2
10267,C5-cY1nPQ20,4,19.327,21.844,0,-1,3,-1,2
10268,C5-cY1nPQ20,5,20.844,23.8,1,1,0,1,2
10269,C5-cY1nPQ20,6,22.8,26.733,1,1,0,1,2
10270,C5-cY1nPQ20,7,27.08,31.542,1,1,0,2,2
10271,C5-cY1nPQ20,8,31.39,35.802,1,1,0,1,2
10272,C5-cY1nPQ20,9,35.052,39.933,1,1,0,1,2
10273,C74-of1rjg4,0,1.52789115646,6.65850340136,0,-1,5,-1,0
10274,C74-of1rjg4,1,5.74829931973,20.1378684807,1,0,0,0,0
10275,C864zaWmEd0,0,31.959,37.039,1,1,0,1,1
10276,C8Fhlk-eczU,0,-0.427664399093,9.76145124717,0,-1,2,-1,0
10277,C8Fhlk-eczU,1,11.4553287982,14.3709750567,1,0,1,0,0
10278,C8Fhlk-eczU,2,38.1646258503,45.0113378685,1,1,0,2,0
10279,C8Fhlk-eczU,3,44.6798185941,56.8045351474,1,1,0,2,0
10280,CBYQDIqucxE,0,0.0,7.816,1,1,0,1,0
10281,CBYQDIqucxE,1,11.924,20.178,1,1,0,1,0
10282,CE9yV4SearE,0,0.0,7.247,1,1,0,1,0
10283,CE9yV4SearE,1,101.87,115.94,1,1,2,1,0
10284,CE9yV4SearE,2,14.349,31.592,0,-1,2,-1,0
10285,CE9yV4SearE,3,31.959,42.008,1,1,0,1,0
10286,CE9yV4SearE,4,41.288,47.546,0,-1,2,-1,0
10287,CE9yV4SearE,5,49.479,56.206,1,0,1,0,0
10288,CE9yV4SearE,6,55.685,62.741,0,-1,2,-1,0
10289,CE9yV4SearE,7,62.559,83.903,1,0,2,0,0
10290,CHh6hWo1AFE,0,0.0,4.773,1,1,0,1,0
10291,CHh6hWo1AFE,1,4.332,13.613,0,-1,0,-1,0
10292,CHh6hWo1AFE,2,13.122,17.165,0,-1,0,-1,0
10293,CHh6hWo1AFE,3,16.364,19.18,1,1,0,1,0
10294,CHh6hWo1AFE,4,18.709,28.698,0,-1,2,-2,0
10295,CHh6hWo1AFE,5,38.893,43.994,0,-1,2,-1,0
10296,CHh6hWo1AFE,6,43.562,49.361,0,-1,0,-1,0
10297,CHh6hWo1AFE,7,49.639,53.682,1,1,0,1,0
10298,CIqRibqChDQ,0,0.0,12.096,0,-1,3,-1,0
10299,CIqRibqChDQ,1,109.193,115.521,1,1,0,1,0
10300,CIqRibqChDQ,2,28.985,51.876,0,-1,3,-1,0
10301,CIqRibqChDQ,3,73.754,81.658,1,0,0,0,0
10302,CJGuudyvA0Y,0,0.0,5.84,1,1,0,1,1
10303,CJGuudyvA0Y,1,4.99,23.76,1,0,0,0,1
10304,CJGuudyvA0Y,2,51.684,62.99,0,-1,2,-1,1
10305,CK31s0kfp-k,0,65.093,87.704,1,0,0,0,0
10306,CK31s0kfp-k,1,100.613,105.983,1,1,0,1,0
10307,CK31s0kfp-k,2,127.043,146.052,1,1,0,2,0
10308,CK31s0kfp-k,3,145.461,153.056,1,1,0,1,0
10309,CK31s0kfp-k,4,5.03,15.838,1,1,1,1,0
10310,CK31s0kfp-k,5,36.548,45.301,0,-1,1,-1,0
10311,CKqDDh50gcU,0,0.54,4.344,1,1,0,2,2
10312,CKqDDh50gcU,1,78.184,82.795,1,1,0,2,2
10313,CKqDDh50gcU,2,8.223,18.462,1,1,0,3,2
10314,CKqDDh50gcU,3,27.868,39.624,1,1,0,2,2
10315,CKqDDh50gcU,4,39.282,48.483,1,1,0,2,2
10316,CKqDDh50gcU,5,51.395,64.258,1,1,0,1,2
10317,CL4hDu95Eqw,0,0.0,7.846,1,1,0,1,0
10318,CL4hDu95Eqw,1,24.725,30.045,1,1,0,1,0
10319,CL4hDu95Eqw,2,29.045,33.647,1,1,0,3,0
10320,CL4hDu95Eqw,3,32.647,41.429,1,1,0,2,0
10321,CL4hDu95Eqw,4,50.537,60.227,1,0,0,0,0
10322,CL4hDu95Eqw,5,63.637,66.922,1,1,0,1,0
10323,CLkTjujFVKU,0,0.0,12.795,1,1,0,1,0
10324,CLkTjujFVKU,1,12.353,17.384,1,1,0,3,0
10325,CLkTjujFVKU,2,75.909,82.526,1,1,0,1,0
10326,CLkTjujFVKU,3,28.187,39.274,1,1,3,1,0
10327,CLkTjujFVKU,4,45.947,51.816,1,1,0,3,0
10328,CLkTjujFVKU,5,57.281,63.06,1,1,0,3,0
10329,CO2YoTZbUr0,0,0.0,3.935,1,0,2,0,2
10330,CO2YoTZbUr0,1,2.975,6.339,1,0,0,0,2
10331,CO2YoTZbUr0,2,5.339,15.259,0,-1,2,-1,2
10332,CO2YoTZbUr0,3,14.259,23.969,1,0,3,0,2
10333,CO2YoTZbUr0,4,22.969,27.751,1,1,2,1,2
10334,CO2YoTZbUr0,5,26.751,29.387,1,0,4,0,2
10335,CO2YoTZbUr0,6,28.387,30.873,1,1,0,1,2
10336,CO2YoTZbUr0,7,29.873,37.907,1,1,0,1,2
10337,CO2YoTZbUr0,8,36.907,43.066,1,0,2,0,2
10338,CO2YoTZbUr0,9,42.405,51.127,0,-1,5,-2,2
10339,CO6n-skQJss,0,0.0,11.647,1,0,0,0,2
10340,CO6n-skQJss,1,11.076,18.102,1,1,0,1,2
10341,CO6n-skQJss,2,17.831,29.995,1,1,3,2,2
10342,CO6n-skQJss,3,29.325,57.104,0,-1,0,-2,2
10343,CPjbogfLHR4,0,0.0,5.78,1,1,0,1,1
10344,CPjbogfLHR4,1,64.585,70.274,1,1,0,2,1
10345,CPjbogfLHR4,2,91.493,98.899,1,1,0,2,1
10346,CPjbogfLHR4,3,100.194,106.671,1,1,0,2,1
10347,CPjbogfLHR4,4,11.246,19.03,1,0,0,0,1
10348,CPjbogfLHR4,5,23.019,29.367,0,-1,0,-1,1
10349,CPjbogfLHR4,6,28.467,38.127,1,1,0,2,1
10350,CPjbogfLHR4,7,55.356,65.205,1,1,0,2,1
10351,CQnwOZRgQXs,0,10.049,19.918,1,1,0,1,0
10352,CQnwOZRgQXs,1,40.699,50.489,1,1,0,1,0
10353,CT7QOWbhfv4,0,12.503,24.588,1,1,0,2,0
10354,CU6U-gS76K4,0,0.0,18.392,1,1,0,1,2
10355,CU6U-gS76K4,1,22.909,32.22,1,0,0,0,2
10356,CU6U-gS76K4,2,118.542,131.215,1,1,0,2,2
10357,CU6U-gS76K4,3,142.937,155.989,1,1,0,1,2
10358,CU6U-gS76K4,4,70.631,85.13,1,1,0,2,2
10359,CVx494kExvc,0,0.0,10.889,1,1,0,1,0
10360,CVx494kExvc,1,112.196,117.327,1,1,0,1,0
10361,CVx494kExvc,2,117.145,124.551,1,1,0,1,0
10362,CVx494kExvc,3,136.012,148.706,1,1,0,1,0
10363,CVx494kExvc,4,149.442,161.537,1,1,0,1,0
10364,CVx494kExvc,5,172.519,177.42,1,0,2,0,0
10365,CVx494kExvc,6,177.947,189.094,1,1,0,1,0
10366,CVx494kExvc,7,15.805,25.845,1,1,1,1,0
10367,CVx494kExvc,8,188.094,198.313,1,1,0,2,0
10368,CVx494kExvc,9,36.778,53.692,1,1,1,1,0
10369,CVx494kExvc,10,70.072,76.21,1,0,5,0,0
10370,CVx494kExvc,11,87.522,94.12,1,1,0,1,0
10371,CVx494kExvc,12,93.12,106.581,1,0,1,0,0
10372,CXojk-oSaEw,0,0.0,6.848,1,1,0,1,0
10373,CXojk-oSaEw,1,8.043,18.951,0,-1,0,-1,0
10374,CXojk-oSaEw,2,18.0,25.496,0,-1,0,-1,0
10375,CXojk-oSaEw,3,30.761,37.898,0,-1,1,-1,0
10376,CXvUdCdKTJY,0,0.0,8.774,1,1,0,2,3
10377,CXvUdCdKTJY,1,28.606,39.224,1,1,2,1,3
10378,CXvUdCdKTJY,2,39.492,43.754,0,-1,2,-2,3
10379,CXvUdCdKTJY,3,42.884,46.268,0,-1,2,-1,3
10380,CZVmxwrWv34,0,6.147,12.206,1,1,0,1,0
10381,CZVmxwrWv34,1,11.994,17.604,1,0,1,0,0
10382,CZVmxwrWv34,2,25.084,31.741,1,1,0,1,0
10383,CZVmxwrWv34,3,31.061,38.566,1,1,2,1,0
10384,CZigX1ntOsI,0,0.0,12.665,1,1,0,2,0
10385,CZigX1ntOsI,1,11.914,20.307,1,1,0,1,0
10386,CZigX1ntOsI,2,89.897,96.305,1,1,0,1,0
10387,CZigX1ntOsI,3,95.335,103.459,1,1,0,2,0
10388,CZigX1ntOsI,4,102.898,111.041,1,0,0,0,0
10389,CZigX1ntOsI,5,110.251,119.392,1,1,0,2,0
10390,CZigX1ntOsI,6,125.386,131.654,1,1,0,1,0
10391,CZigX1ntOsI,7,131.143,136.024,1,1,0,2,0
10392,CZigX1ntOsI,8,19.307,33.009,1,1,0,1,0
10393,CZigX1ntOsI,9,32.488,38.795,1,0,0,0,0
10394,CZigX1ntOsI,10,38.244,47.077,1,1,0,1,0
10395,CZigX1ntOsI,11,46.506,55.807,1,1,0,1,0
10396,CZigX1ntOsI,12,55.316,61.903,0,-1,0,-1,0
10397,CZigX1ntOsI,13,61.312,67.321,1,1,0,1,0
10398,CZigX1ntOsI,14,66.64,76.52,1,1,0,2,0
10399,Cb8ay6WtJuM,0,0.51020408163,8.49433106576,1,1,0,3,0
10400,Cb8ay6WtJuM,1,45.0489795918,48.1841269841,1,0,0,0,0
10401,Cb8ay6WtJuM,2,47.8825396825,52.7736961451,1,0,0,0,0
10402,Cb8ay6WtJuM,3,8.15283446712,11.4975056689,1,1,0,1,0
10403,Cb8ay6WtJuM,4,11.674829932,14.0716553288,1,1,0,3,0
10404,Cb8ay6WtJuM,5,13.0716553288,15.6680272109,1,1,0,2,0
10405,Cb8ay6WtJuM,6,14.6680272109,21.4848072562,1,1,0,2,0
10406,Cb8ay6WtJuM,7,20.7741496599,29.0376417234,1,1,0,2,0
10407,Cb8ay6WtJuM,8,28.3170068027,33.9664399093,1,1,0,2,0
10408,Cb8ay6WtJuM,9,42.285260771,46.0489795918,1,1,0,1,0
10409,CbQxC1iPyS8,0,0.0,17.195,1,1,0,1,0
10410,CbQxC1iPyS8,1,16.344,28.938,1,1,0,2,0
10411,CbQxC1iPyS8,2,103.416,117.157,1,1,0,2,0
10412,CbQxC1iPyS8,3,30.841,48.064,1,1,0,1,0
10413,CbQxC1iPyS8,4,63.577,69.286,1,1,0,1,0
10414,CbQxC1iPyS8,5,84.868,103.917,1,0,0,0,0
10415,CbRexsp1HKw,0,4.50113378685,9.74149659864,0,-1,4,-1,2
10416,CbRexsp1HKw,1,8.74149659864,22.7319727891,0,-1,1,-1,2
10417,CbRexsp1HKw,2,22.4303854875,32.6893424036,0,-1,1,-1,2
10418,CbRexsp1HKw,3,31.6893424036,38.7954648526,1,1,0,1,2
10419,CbRexsp1HKw,4,38.1346938776,42.7365079365,1,0,0,0,2
10420,CbRexsp1HKw,5,42.7841269841,47.1265306122,0,-1,1,-1,2
10421,Cd0JH1AreDw,0,0.0,15.957,0,-1,0,-1,0
10422,Cd0JH1AreDw,1,15.945,18.442,1,1,3,1,0
10423,Cd0JH1AreDw,2,17.442,22.951,1,0,0,0,0
10424,Cd0JH1AreDw,3,23.717,30.025,0,-1,2,-1,0
10425,Cd0JH1AreDw,4,29.644,34.376,0,-1,2,-1,0
10426,Cd0JH1AreDw,5,33.376,38.696,1,0,0,0,0
10427,CdB8QBhFccs,0,0.0,2.907,0,-1,0,-1,0
10428,CdB8QBhFccs,1,2.206,6.07,1,1,0,1,0
10429,CdB8QBhFccs,2,5.339,10.669,0,-1,2,-2,0
10430,CdB8QBhFccs,3,10.517,18.771,0,-1,0,-1,0
10431,CdB8QBhFccs,4,17.941,25.137,0,-1,2,-1,0
10432,CdB8QBhFccs,5,39.731,41.449,1,1,0,1,0
10433,CdB8QBhFccs,6,41.188,46.049,0,-1,2,-1,0
10434,CdB8QBhFccs,7,45.468,54.999,0,-1,2,-1,0
10435,Ceu9AkIjuLY,0,3.823,15.399,1,0,3,0,0
10436,Ceu9AkIjuLY,1,92.282,101.343,0,-1,2,-1,0
10437,Ceu9AkIjuLY,2,101.221,113.775,1,1,1,1,0
10438,Ceu9AkIjuLY,3,113.753,124.77,1,0,0,0,0
10439,Ceu9AkIjuLY,4,15.097,24.927,1,1,0,1,0
10440,Ceu9AkIjuLY,5,31.38,37.369,0,-1,0,-1,0
10441,Ceu9AkIjuLY,6,46.815,55.208,0,-1,4,-2,0
10442,Ceu9AkIjuLY,7,55.196,66.353,0,-1,1,-1,0
10443,Ceu9AkIjuLY,8,66.091,71.142,0,-1,1,-1,0
10444,Ceu9AkIjuLY,9,70.83,75.542,0,-1,1,-2,0
10445,CfWxp5bRt2A,0,-0.18820861678,6.81814058957,1,1,0,1,0
10446,CfWxp5bRt2A,1,7.36462585034,16.2965986395,1,1,0,1,0
10447,CfWxp5bRt2A,2,20.7841269841,26.5732426304,1,1,0,1,0
10448,CfWxp5bRt2A,3,25.9224489796,33.4675736961,1,0,0,0,0
10449,CfWxp5bRt2A,4,35.4108843537,40.0027210884,1,0,0,0,0
10450,ChhZna-aBK4,0,5.58866213152,10.6095238095,1,1,0,2,2
10451,ChhZna-aBK4,1,10.5573696145,15.1192743764,1,1,0,2,2
10452,ChhZna-aBK4,2,86.3850340136,100.515192744,1,1,0,1,2
10453,ChhZna-aBK4,3,99.724716553,111.560090703,1,1,0,1,2
10454,ChhZna-aBK4,4,111.378231293,118.773696145,1,1,0,1,2
10455,ChhZna-aBK4,5,117.773696145,130.985941043,1,1,0,2,2
10456,ChhZna-aBK4,6,130.614512472,134.458049887,1,1,0,1,2
10457,ChhZna-aBK4,7,134.535600907,138.848072562,1,0,0,0,2
10458,ChhZna-aBK4,8,138.28707483,141.58185941,1,1,0,2,2
10459,ChhZna-aBK4,9,14.1192743764,17.7732426304,1,0,0,0,2
10460,ChhZna-aBK4,10,17.4117913832,24.6376417234,1,1,0,1,2
10461,ChhZna-aBK4,11,24.3260770975,32.4099773243,1,1,0,1,2
10462,ChhZna-aBK4,12,32.0684807256,48.8326530612,1,1,0,1,2
10463,ChhZna-aBK4,13,48.1419501134,50.8680272109,1,1,0,1,2
10464,ChhZna-aBK4,14,50.7859410431,72.0498866213,1,1,0,1,2
10465,ChhZna-aBK4,15,71.0498866213,86.2077097506,1,1,3,1,2
10466,Cj7R36s4dbM,0,-0.487528344671,1.99909297052,1,1,0,1,0
10467,Cj7R36s4dbM,1,27.0798185941,30.4444444444,1,1,0,1,0
10468,Cj7R36s4dbM,2,29.4444444444,36.9596371882,1,1,0,1,0
10469,Cj7R36s4dbM,3,35.9596371882,42.5768707483,0,-1,2,-1,0
10470,Cj7R36s4dbM,4,41.5768707483,47.7451247166,1,1,0,1,0
10471,Cj7R36s4dbM,5,46.7451247166,55.5673469388,0,-1,4,-1,0
10472,Cj7R36s4dbM,6,16.074829932,19.2997732426,1,1,0,1,0
10473,Cj7R36s4dbM,7,18.6589569161,24.9968253968,1,0,0,0,0
10474,CqFt3_uka14,0,101.6,122.924,1,0,1,0,0
10475,CqFt3_uka14,1,124.459,138.519,1,1,0,1,0
10476,CqFt3_uka14,2,137.768,141.432,1,1,0,1,0
10477,CqFt3_uka14,3,31.61,37.937,1,0,0,0,0
10478,CqFt3_uka14,4,50.167,65.455,1,1,5,1,0
10479,Ctc23Icfzvg,0,0.54013605442,10.5297052154,1,1,0,1,0
10480,Ctc23Icfzvg,1,9.5297052154,15.5482993197,1,1,0,1,0
10481,Ctc23Icfzvg,2,16.3741496599,29.0675736961,1,1,0,1,0
10482,Ctc23Icfzvg,3,28.4666666667,33.198185941,1,0,0,0,0
10483,Ctc23Icfzvg,4,33.5451247166,43.4848072562,1,1,0,1,0
10484,Ctc23Icfzvg,5,42.8140589569,53.9310657596,1,0,0,0,0
10485,CuF-UOcAFG8,0,0.0,11.667,1,1,0,1,0
10486,CuF-UOcAFG8,1,76.398,91.645,1,1,0,2,0
10487,CuF-UOcAFG8,2,90.875,104.576,1,1,0,3,0
10488,CuFLRnu4FQ8,0,65.792,71.541,1,0,0,0,0
10489,CuFLRnu4FQ8,1,23.019,33.537,1,0,2,0,0
10490,CuFLRnu4FQ8,2,37.915,46.338,0,-1,0,-1,0
10491,CvW0Mh1EWFA,0,0.0,17.294,1,1,0,1,0
10492,CvW0Mh1EWFA,1,110.48,116.878,1,1,0,1,0
10493,CvW0Mh1EWFA,2,17.721,31.512,1,1,0,2,0
10494,CvW0Mh1EWFA,3,31.051,48.473,1,1,0,1,0
10495,CvW0Mh1EWFA,4,47.952,59.189,1,1,0,1,0
10496,CvW0Mh1EWFA,5,78.184,84.402,0,-1,3,-1,0
10497,CvW0Mh1EWFA,6,83.492,93.102,0,-1,4,-2,0
10498,CvW0Mh1EWFA,7,94.916,107.489,1,1,0,1,0
10499,CwF97vXPYX4,0,7.345,18.901,0,-1,2,-1,2
10500,CwF97vXPYX4,1,44.7,56.176,0,-1,2,-1,2
10501,CzstrpOTtgo,0,0.0,6.569,1,0,0,0,0
10502,CzstrpOTtgo,1,55.815,63.29,1,1,0,2,0
10503,CzstrpOTtgo,2,10.847,19.11,1,1,0,1,0
10504,CzstrpOTtgo,3,18.11,23.969,1,1,0,1,0
10505,CzstrpOTtgo,4,23.298,35.014,1,0,0,0,0
10506,CzstrpOTtgo,5,45.308,54.48,1,1,0,2,0
10507,D-DqVICJXBU,0,-0.487528344671,5.84036281179,0,-1,2,-2,0
10508,D02PT0bl88A,0,3.922,7.277,1,0,0,0,0
10509,D02PT0bl88A,1,20.475,32.131,1,1,0,1,0
10510,D02PT0bl88A,2,45.777,53.023,1,1,0,1,0
10511,D02PT0bl88A,3,52.322,82.007,1,0,1,0,0
10512,D02PT0bl88A,4,81.746,99.178,1,1,1,1,0
10513,D1I-Z8jaby8,0,54.059,76.36,1,1,0,1,0
10514,D1I-Z8jaby8,1,75.979,98.58,1,1,0,1,0
10515,D5cQWqYcBAE,0,0.0,15.0,1,0,1,0,0
10516,D5cQWqYcBAE,1,21.702,27.681,1,1,0,2,0
10517,D5cQWqYcBAE,2,30.632,38.287,1,0,0,0,0
10518,DEFDuYyc-Xw,0,3.583,10.729,1,1,0,2,0
10519,DEFDuYyc-Xw,1,63.208,71.222,1,1,0,1,0
10520,DEFDuYyc-Xw,2,85.986,92.703,0,-1,1,-1,0
10521,DEFDuYyc-Xw,3,10.158,16.197,1,1,0,2,0
10522,DEFDuYyc-Xw,4,22.54,29.966,0,-1,0,-1,0
10523,DEFDuYyc-Xw,5,29.444,40.941,0,-1,0,-1,0
10524,DEFDuYyc-Xw,6,40.799,45.43,1,0,0,0,0
10525,DEFDuYyc-Xw,7,44.999,49.292,0,-1,3,-1,0
10526,DGeBPk1op3E,0,0.0,5.761,1,1,0,1,0
10527,DGeBPk1op3E,1,4.95,8.993,1,1,5,1,0
10528,DGeBPk1op3E,2,7.993,11.757,1,0,1,0,0
10529,DGeBPk1op3E,3,10.877,14.91,1,0,2,0,0
10530,DGeBPk1op3E,4,15.307,18.541,1,1,0,2,0
10531,DGeBPk1op3E,5,17.621,27.322,1,1,0,2,0
10532,DGeBPk1op3E,6,26.322,35.563,1,1,0,2,0
10533,DGeBPk1op3E,7,34.563,42.098,1,1,0,1,0
10534,DMtFQjrY7Hg,0,0.0,4.174,1,1,1,1,2
10535,DMtFQjrY7Hg,1,43.951,51.806,1,1,0,1,2
10536,DNzA2UIkRZk,0,2.306,6.499,1,1,0,2,0
10537,DQ7QKE3hzVg,0,1.49795918367,14.4108843537,1,1,1,1,0
10538,DQ7QKE3hzVg,1,14.2689342404,26.1941043084,1,1,0,1,0
10539,DQ7QKE3hzVg,2,26.39138322,41.4095238095,1,1,0,1,0
10540,DR65no1jCbg,0,0.0,16.107,1,0,1,0,2
10541,DR65no1jCbg,1,15.107,39.903,1,0,1,0,2
10542,DR65no1jCbg,2,54.438,61.913,1,0,0,0,2
10543,DR9Hhpy8aA8,0,0.0,6.908,1,1,0,1,0
10544,DR9Hhpy8aA8,1,13.401,17.314,0,-1,1,-1,0
10545,DR9Hhpy8aA8,2,36.658,42.108,1,0,0,0,0
10546,DVAY-u_cJWU,0,7.873,17.115,0,-1,5,-1,2
10547,DVAY-u_cJWU,1,17.043,30.664,1,0,0,0,2
